video,start_frame,end_frame,knee_angle_mean,knee_angle_std,trunk_incl_mean,trunk_incl_std,dist_sh_hip_mean,dist_sh_hip_std,actividad
Video 10.mp4,42,56,171.032214047864,1.9349487046902958,22.124530338110272,1.7640394563381836,0.12388603519042815,0.006167003956116957,caminando adelante
Video 10.mp4,49,63,170.53465829132224,1.2028432777722828,21.67898737708705,2.281824786943772,0.13250542696257026,0.004632861929029032,caminando adelante
Video 10.mp4,56,70,169.54315991734228,2.094167573966043,17.77255670097149,2.744074402435517,0.14053767096072844,0.005307588910020113,caminando adelante
Video 10.mp4,63,77,171.92398690451583,4.6788724902967935,15.577453883508998,0.6439299333932923,0.1473582356427149,0.0035079930299559327,caminando adelante
Video 10.mp4,70,84,175.71957672177476,2.5814199930807717,17.05607283765011,1.86578090841684,0.15716126770774702,0.008906467452434256,caminando adelante
Video 10.mp4,77,91,175.4625080680153,1.4149217301587906,19.66306126620111,1.720352062066663,0.17230078887780284,0.010232941183560704,caminando adelante
Video 10.mp4,84,98,172.96494866965884,2.2172693172730433,20.513069423806552,0.7527393681877738,0.1895831738831561,0.011455408479282515,caminando adelante
Video 10.mp4,91,105,166.68250973593757,6.732339762720444,18.702190989296874,1.5621457657067968,0.20720164888904044,0.01029845908948141,girando
Video 10.mp4,98,112,160.58343966567222,6.641177764129299,16.44771122525692,1.2978748661714001,0.2215255090456701,0.007932082529520693,girando
Video 10.mp4,105,119,165.0018010246653,9.235085371503615,15.833423738893504,1.0395736340519357,0.2351382141247161,0.008958754441592737,girando
Video 10.mp4,112,126,172.7020575557419,1.5243336086053492,17.920558041562078,2.175681738537191,0.2527924402783849,0.013194786633031138,girando
Video 10.mp4,119,133,171.85422145910627,0.9472469925289518,19.403893579535797,0.8495110544359974,0.26421893584982337,0.0036109306974799267,girando
Video 10.mp4,126,140,171.68148102204648,1.6081146393608772,16.57452634144015,2.9365125938569556,0.26655231925568157,0.0045600998798190125,girando
Video 10.mp4,133,147,171.05316779289973,1.917466425050268,10.558019936188655,4.431457984716279,0.27988087309367515,0.013764136029312443,caminado atras
Video 10.mp4,140,154,164.55678120203538,7.126404550210192,2.7083783341383425,5.842902612674724,0.287692426865758,0.008967572838148316,caminado atras
Video 10.mp4,147,161,162.48205256178684,8.19612739982943,-7.214419295088291,7.0056798336236925,0.2678845399541162,0.020525213300754883,caminado atras
Video 10.mp4,154,168,171.17677428147053,9.852370802492185,-14.388791776565485,2.1011946701699786,0.24195077097806017,0.012128160371844448,caminado atras
Video 10.mp4,161,175,176.1253837223362,3.197134954782459,-14.199702943802148,2.2027516207907163,0.22396585000833782,0.010931428735586519,caminado atras
Video 10.mp4,168,182,174.58755656112092,2.1280190403438217,-11.049863965975169,2.414590300097001,0.20834012523505532,0.009688693224194725,caminado atras
Video 10.mp4,175,189,174.04767526129373,1.7961282658091484,-10.185338449071688,1.242229014535408,0.1948621871640893,0.007962417717890205,caminado atras
Video 10.mp4,182,196,174.35912855556197,2.0230634745301823,-12.193351056117343,1.1193472153134507,0.1806178305734228,0.009494270555717154,girando
Video 10.mp4,189,203,175.19708340825144,1.997132897849141,-14.333950024011763,1.5199065810138885,0.16715424750310273,0.007687742243626749,girando
Video 10.mp4,196,210,174.6325049337148,1.551568735235565,-16.077488426343287,0.785266113455541,0.15478698026775622,0.007858182776312646,girando
Video 10.mp4,203,217,173.8877792935318,0.622428887286423,-15.64877460070034,1.4785182546041102,0.14263144020317983,0.007165062253087351,girando
Video 10.mp4,210,224,170.51508857928303,4.05451039005795,-12.719145112760874,2.6821713192114958,0.13268860581715267,0.00575837227471452,sentandose
Video 10.mp4,217,231,170.51511681075488,5.173218229901128,-10.51694774950057,0.7577403948970256,0.1268827588991586,0.001612966668703158,sentandose
Video 10.mp4,224,238,171.71622300433233,6.557270854979278,-10.383906513680103,1.6726253177969828,0.1244901601379516,0.001754828252737116,sentandose
Video 10.mp4,231,245,158.4034170843771,15.378533628202685,-4.693092812998052,6.6939604391391345,0.12268458871388198,0.0011315092785674353,sentandose
Video 10.mp4,238,252,149.9483353507748,8.670931255587684,6.728409384189366,7.159612989346083,0.12097063514688038,0.0018358838077471556,sentado
Video 10.mp4,245,259,162.8886793333757,9.171699317057161,14.86745311969313,3.8521320647194335,0.11876944051819943,0.0010973328496253019,sentado
Video 10.mp4,252,266,168.87004909848022,2.6891689702519326,16.79534275012338,1.4222876784379879,0.11653593324811982,0.002019704342282459,sentado
Video 10.mp4,259,273,164.15072496777788,3.7119415924471473,15.110803957953985,1.7395851296948048,0.11360710763762098,0.002153023232854131,parandose
Video 10.mp4,266,280,154.20594955792507,8.859970087879805,16.761706045932755,3.431691927704248,0.10394062948920904,0.01028705445408556,parandose
Video 10.mp4,273,287,138.13730479027473,12.489240833749488,23.096261322208438,4.261403879649882,0.08564373377865112,0.01309622345071466,parandose
Video 10.mp4,280,294,109.90210087445453,20.801971871013322,25.12808252707894,2.201608467258337,0.07601254705073937,0.00346094494583228,parandose
Video 10.mp4,287,301,89.73879744020363,8.855326129719405,22.83553835561784,1.4310010120406729,0.07812695793963863,0.0014389401532344903,parado
Video 10.mp4,294,308,87.8473520666197,2.0841854272238765,21.419150305005,0.5112286602369728,0.08010147065646749,0.0011109771617716713,caminando adelante
Video 10.mp4,301,315,88.36756874720841,1.6379324467813225,20.15610092165582,1.1076704916653113,0.08117235124323999,0.0003556185867822096,caminando adelante
Video 10.mp4,308,322,86.28210164445521,1.8072897392880973,18.73657064362775,0.6646012278731858,0.08151271848471395,0.00027250239511511336,
Video 10.mp4,315,329,84.11439105166313,1.8855468738735048,18.13164160506692,0.15702232805402064,0.08179878322160829,0.00026342349010780703,
Video 10.mp4,322,336,86.60888264364793,8.053127247581855,18.8528735638943,1.0428745991752115,0.0805660845982231,0.0015708502075743528,
Video 10.mp4,329,343,112.32724283435483,27.20383358789564,20.608023912176886,1.315832079386437,0.08036650732067901,0.00275630066594695,
Video 10.mp4,336,350,146.28856719234258,14.843380068933753,20.544039697616874,1.4177754622791856,0.09069905959466872,0.01150827357928704,
Video 10.mp4,343,357,158.7681239535395,2.6665156803645,18.404043537431328,1.4139821725824027,0.10608498192155195,0.008509092928234234,
Video 10.mp4,350,364,163.02243990548024,3.4373056377089775,16.388962066161785,1.084389855902987,0.11154087334927741,0.001554612256548139,
Video 10.mp4,357,371,166.37247405159366,1.123815854096529,15.04482197475801,1.0355447630818102,0.11128365480379844,0.0011657365952218077,
Video 10.mp4,364,378,165.5882475772587,1.6817007159821227,12.461525404361312,2.5150870333404405,0.11282384286593174,0.0007757563519069388,
Video 10.mp4,371,385,160.34688852446254,8.73972409586669,10.518110261733103,0.939101823243744,0.11474415135242552,0.001820084725350995,
Video 11.mp4,0,14,109.8872071348008,3.3972248494089077,18.098249076789788,0.25069271304016805,0.08726520712427024,0.0007560582490689397,sentado
Video 11.mp4,7,21,108.71484399092395,0.5327373026312546,17.817882978821384,0.0849741846440318,0.08650667670475899,0.00027296360900299694,sentado
Video 11.mp4,14,28,111.97252415362105,3.4523221841588376,17.87915900269933,0.19751951153641686,0.08621369627409324,0.0002389284988326071,parandose
Video 11.mp4,21,35,116.50565366654608,2.8736588032141546,19.175360686818443,1.4757713015329186,0.0835888905993734,0.0030693750456662833,parandose
Video 11.mp4,28,42,128.77049842830215,12.850568721811001,22.871168377059202,3.137022043535066,0.07767613175448503,0.004607682089251917,parandose
Video 11.mp4,35,49,151.8153551343187,17.065617389023526,24.645779540427505,1.9675356351068607,0.07727598452709714,0.005135933410402468,parandose
Video 11.mp4,42,56,168.75528891726486,6.363656621989386,21.280837776295083,3.699828790010474,0.08917610768322363,0.011880537619343741,parandose
Video 11.mp4,49,63,172.32657499639402,0.8803814253312406,16.347566542449382,2.612719102746405,0.10657366254983797,0.010066911776641142,parandose
Video 11.mp4,56,70,171.74753861526992,1.165620399440404,14.385709579615057,0.42101857632836837,0.1158549779838564,0.002038667294634982,parado
Video 11.mp4,63,77,170.9103889113671,0.45276124562423875,14.912915147256427,0.6303946812624168,0.11666287994896901,0.0002896838690380279,parado
Video 11.mp4,70,84,172.0681776328648,1.3779239869804212,16.876079545869732,2.0195713173396195,0.116888503295337,0.000681956783418305,caminando adelante
Video 11.mp4,77,91,174.1166597002627,1.1493217850685318,20.48096892912647,2.518277646875587,0.11884411965487664,0.0017921896222635929,caminando adelante
Video 11.mp4,84,98,176.1018912749916,1.4137831601463138,23.182293624911882,1.0285599154088745,0.12164565563645278,0.001454030414337204,caminando adelante
Video 11.mp4,91,105,177.32224821292056,0.9520715253214864,22.27511321338374,2.2782665672809417,0.12317323714174858,0.0006394838767551061,caminando adelante
Video 11.mp4,98,112,177.2809084414512,1.1167149509405483,17.181862295558275,4.226579386137392,0.12565643274004434,0.0025061845238080922,caminando adelante
Video 11.mp4,105,119,175.6106869419573,2.4048861674934847,13.103789805928589,1.258554910993439,0.1294876786897191,0.002682069596620137,caminando adelante
Video 11.mp4,112,126,175.39643998968364,2.3162140014412285,14.20468097905311,2.3163163206486117,0.1371801536334846,0.006913278487452395,caminando adelante
Video 11.mp4,119,133,176.8829705595131,0.9774329626981084,18.92559531189681,3.950847360614431,0.1498757928351844,0.008714557664606984,caminando adelante
Video 11.mp4,126,140,177.87078411288283,1.1748782304045637,22.454462340727172,1.0555281298266033,0.16300344461088143,0.007824139362959927,caminando adelante
Video 11.mp4,133,147,178.61825766799515,1.0303704669923728,20.352091121857935,3.006129175404728,0.17370896643579373,0.005824139031554839,caminando adelante
Video 11.mp4,140,154,174.48303697539626,4.6294585038196105,15.82989369141388,3.0284378059176733,0.1852641910438445,0.008137541662019816,caminando adelante
Video 11.mp4,147,161,173.9402540357856,4.173681895123143,13.568733595145927,0.564261678343438,0.19836315758851372,0.00847223633425192,parado
Video 11.mp4,154,168,177.94125799201126,1.5240484724026722,14.853854709578632,1.6513437937575706,0.2172191955559353,0.015487092623168967,parado
Video 11.mp4,161,175,178.27450444644612,0.8538685617679557,18.430377359276644,2.909133834927777,0.2429184780973115,0.016090525580153336,parado
Video 11.mp4,168,182,177.08871210024535,1.3260419858820647,21.20549607544636,0.8204815483473137,0.26450950979437454,0.010728202097039034,parado
Video 11.mp4,175,189,176.02703881988674,0.6201640184528363,21.072942869197966,0.801025609583161,0.278374092304501,0.006505063324238386,girando
Video 11.mp4,182,196,176.03460472838884,0.5051068984368947,19.463525446368564,1.3922362470060015,0.2850104475586305,0.0021976631181213546,girando
Video 11.mp4,189,203,176.1711870131791,0.4892008907680426,18.153624571132806,0.4147241830386521,0.28921274032728594,0.003433858659949679,girando
Video 11.mp4,196,210,176.3367590802691,0.17100540922812205,18.475499832922818,0.622611793190733,0.2940329254204725,0.0024820457231266775,girando
Video 11.mp4,203,217,175.9962334594751,0.41015422247220346,19.307076089924173,0.5454029049593815,0.2969937896391305,0.0014370216100120028,girando
Video 11.mp4,210,224,175.18893606010525,0.7177201383813325,20.87626446488111,1.6288170280103844,0.30031935131046145,0.0031649932664608183,girando
Video 11.mp4,217,231,174.62428482411664,0.7619444365330004,23.576616346685487,2.0319549183984424,0.30637058659311783,0.004867440089076563,girando
Video 11.mp4,224,238,174.5628309395633,2.310386981637461,23.29608219634006,2.6826175557562,0.30793830053431015,0.003997620149588721,caminado atras
Video 11.mp4,231,245,162.32305383971467,16.611678875860523,17.310686866765543,5.3352089526723505,0.295514103159678,0.013092927931821484,caminado atras
Video 11.mp4,238,252,140.75872984055079,15.202235072590511,9.816825678556462,4.184366387482372,0.2796994944826778,0.009392193440299356,caminado atras
Video 11.mp4,245,259,146.04099636470264,19.322796358009622,1.0225298873355189,6.46527493965227,0.2713578620469441,0.002412621560347273,caminado atras
Video 11.mp4,252,266,168.85614721936028,12.340877371721811,-9.297812700777145,6.828619646595565,0.27131500561021427,0.001830343008298295,caminado atras
Video 11.mp4,259,273,175.7637318389512,1.4418942152888499,-17.71797926316699,3.6594619354868625,0.2717516698119388,0.0009948216917784402,caminado atras
Video 11.mp4,266,280,175.15742493359357,1.3266591507356271,-21.529503986903617,1.547226118713145,0.27026988448489353,0.0016943859589260803,caminado atras
Video 11.mp4,273,287,176.42999003489157,1.7480601054468858,-21.200424548155386,1.9607051762929486,0.26610443410685647,0.003904688535129467,caminado atras
Video 11.mp4,280,294,173.4264974813824,4.9783799684094685,-17.089228902675675,3.52870147936708,0.25950563793150655,0.005242739652028054,caminado atras
Video 11.mp4,287,301,171.9536035547862,4.790379990446179,-12.618600027930736,1.8786127526740537,0.2487006718153401,0.008215216659535604,caminado atras
Video 11.mp4,294,308,175.08719832528223,4.317635821472145,-12.513470698013654,2.047007752921404,0.2308465327944133,0.013335007945861633,girando
Video 11.mp4,301,315,177.49860328604134,1.4164616691167915,-16.56870617925291,3.298576295231349,0.21247388359177938,0.009742393488770842,girando
Video 11.mp4,308,322,177.28839190522206,0.9747928620059177,-20.077241031355836,1.355790535270308,0.19931137031187757,0.007044887184302659,girando
Video 11.mp4,315,329,175.12425895269146,1.813154102112252,-17.796007119242425,4.092798892691093,0.1842255947751613,0.012044302585570087,girando
Video 11.mp4,322,336,174.82849014354798,2.291110978800064,-13.068838579169299,3.314073689408362,0.1659376817851569,0.010840897937362395,girando
Video 11.mp4,329,343,172.58305574891077,4.650420358299266,-10.974955774150418,0.6638858436533965,0.15325002620431596,0.004707930826847496,girando
Video 11.mp4,336,350,170.5115701525602,4.518868283155928,-12.560747574930524,1.8492020140544774,0.14550221873355046,0.004996089949234468,sentandose
Video 11.mp4,343,357,173.4408068698244,5.256463107515675,-15.600566114021188,1.854142359444276,0.13926179706789282,0.0034106688671056303,sentandose
Video 11.mp4,350,364,177.1452645650067,1.0406092291304336,-17.803600059809664,1.07509616463403,0.13459712656930053,0.0027000825917568873,sentandose
Video 11.mp4,357,371,175.30389783561668,3.023874197880011,-17.120325051010653,1.8517573406007262,0.12901823330952936,0.003822421700262235,sentandose
Video 11.mp4,364,378,168.59086148726192,6.691078480168959,-14.238003193231098,2.15763445242013,0.12477477097605923,0.002006409886839767,sentandose
Video 11.mp4,371,385,157.3099737394521,6.410976765244242,-11.28237123202065,1.7577140163423173,0.12311493794310438,0.0005999843377563993,sentandose
Video 11.mp4,378,392,152.6804072652024,3.9453852728907406,-6.909733896878155,3.5045642062673474,0.1230219780270639,0.0007610331375278841,sentado
Video 11.mp4,385,399,151.68725546704448,3.0010594106335033,-1.78050166090508,3.3498419813801505,0.1240061384654275,0.0011943081210052128,sentado
Video 11.mp4,392,406,157.76728153592154,9.36753340787439,1.7839743947536553,1.5967575388008388,0.12471721732947247,0.0007242372320454946,parandose
Video 11.mp4,399,413,168.83724393229187,9.50399239311729,3.802745961434061,1.3004254430997546,0.12205226369743541,0.0029243108997546127,parandose
Video 11.mp4,406,420,176.02157254718162,2.021704108084587,7.170020151857389,2.841764811021706,0.11917941736367839,0.0016393214536203037,parandose
Video 11.mp4,413,427,175.09247488764044,2.4205370450423205,12.51925753575191,3.993967634283979,0.11884859979836368,0.001327816440007972,parandose
Video 11.mp4,420,434,173.38996027343032,1.1353207396584464,20.34539975583355,5.76702074102704,0.11046000240901375,0.010775294322992566,parado
Video 11.mp4,427,441,169.52847858392514,4.88401930029896,30.018717806131278,6.582012939891987,0.09100380121405949,0.01430043220280242,parado
Video 11.mp4,434,448,147.68648760464174,22.43657292297197,37.52315871237851,3.3561467277608608,0.07407038012007618,0.007860683821073201,parado
Video 11.mp4,441,455,118.36452152558512,21.475763317240684,38.36027630058218,2.9864168610894484,0.06830337093478372,0.0029845561492917545,
Video 11.mp4,448,462,103.56602344741212,9.117164457675305,32.64470082970679,5.2775411756010655,0.07239401882175968,0.005610811740046333,
Video 11.mp4,455,469,107.05815573254917,7.842461826368859,24.09361170968522,5.174799211923491,0.07963055666271705,0.004366421545079729,
Video 11.mp4,462,476,114.43944655319372,2.8491692825685453,18.31484382354611,2.334010390607041,0.08288243913583528,0.0006172533080891985,
Video 11.mp4,469,483,114.54000537080712,1.6899280743807286,16.544212469242694,0.1848701617901689,0.08264611117577307,0.00029474673866743546,
Video 11.mp4,476,490,113.29434760793328,1.7268456980296354,16.147146566152056,0.35557241970833703,0.08337827118460803,0.0006434185840661472,
Video 11.mp4,483,497,116.20858896008967,3.706631747529192,15.813388874097132,0.2015031928608358,0.08328252695164404,0.001121895905013971,
Video 11.mp4,490,504,119.18997301691682,5.419603548859437,17.705727351903132,3.0734627217066874,0.0782302104946623,0.006624238730438291,
Video 11.mp4,497,511,137.25415409885707,22.66270407034731,22.28522643652782,4.159937551263798,0.07175334809560932,0.0069655794487743635,
Video 11.mp4,504,518,164.362134264391,14.720114523522,21.944687035634495,4.352500079070582,0.08009973588994553,0.014898787463440826,
Video 11.mp4,511,525,175.33870409913663,2.8773362608413824,16.912083265093536,2.1662127136922864,0.10335151546446943,0.01411390543839542,
Video 11.mp4,518,532,174.9444183428989,2.46034760546589,15.559616548253494,0.35383858004197244,0.11680180972474634,0.003111789977742755,
Video 11.mp4,525,539,172.3298311685538,0.8981783254324791,16.357262696047965,0.7883442571895761,0.11885435254266612,0.00040397557456760323,
Video 11.mp4,532,546,171.73909282721215,0.15550525834342344,17.645552736099276,0.7776208032404469,0.11985529473883122,0.0007924946593253221,
Video 12.mp4,0,14,95.72627282431937,0.5085908128240304,19.427719563443283,0.35573361386203806,0.08727807875170515,0.0004141985424218769,
Video 12.mp4,7,21,95.53948537877201,0.19941863837081295,19.635224909505393,0.0365462982684095,0.08762474979764709,8.125670233994999e-05,
Video 12.mp4,14,28,95.80031574695217,0.6929354027886485,19.695271488450768,0.11869107401523835,0.0867962459438431,0.0013366571537435949,
Video 12.mp4,21,35,100.70214399438912,8.712350301623447,19.444649058002856,0.3837120467345207,0.08457535391531687,0.0019179426164419094,
Video 12.mp4,28,42,118.85312302819582,16.999192658901176,19.37579674058627,0.43423428728135127,0.08230774148825995,0.001026372425974897,
Video 12.mp4,35,49,132.35535361217958,6.0867488382688695,20.386202315371104,1.003693141507439,0.07960576636614555,0.002145452531037905,
Video 12.mp4,42,56,126.64144044398776,8.543802050206814,22.49000029256097,1.9036333584537812,0.07685921257998872,0.0015684889931398703,
Video 12.mp4,49,63,137.7186347004688,19.435477695982645,26.85877029966458,3.878790303690922,0.07581343565253515,0.00241089721876834,
Video 12.mp4,56,70,161.40091901487824,10.879102644525549,28.828564165540783,2.117975907310314,0.08492564303686319,0.011494099673799045,
Video 12.mp4,63,77,172.75610885557356,4.572536960900012,24.791814380958,3.587603484752958,0.10496205175042425,0.01363208736449937,
Video 12.mp4,70,84,175.67202974771925,1.9565950825617484,19.142563345349895,3.2864260710535915,0.11951723985441358,0.0052113192413480265,
Video 12.mp4,77,91,172.16292225725684,3.677555045480279,15.899836210944956,1.2791475801975885,0.1224262059620793,0.0009707414027766604,
Video 12.mp4,84,98,167.4632095127769,2.6635736422455585,15.121454073675912,0.1876335287636417,0.12091211075529855,0.0012063563616589489,
